filename,code_token_count,input_token_count_with_special,exceeds_510
slice_CWE134_12-CWE134_Uncontrolled_Format_String__char_environment_snprintf_1.c,87,89,False
slice_CWE134_12-CWE134_Uncontrolled_Format_String__char_environment_vfprintf_1.c,99,101,False
slice_CWE134_12-CWE134_Uncontrolled_Format_String__char_environment_vprintf_1.c,95,97,False
slice_CWE134_12-CWE134_Uncontrolled_Format_String__char_file_fprintf_1.c,60,62,False
slice_CWE134_12-CWE134_Uncontrolled_Format_String__char_file_printf_1.c,56,58,False
slice_CWE134_12-CWE134_Uncontrolled_Format_String__char_file_snprintf_1.c,69,71,False
slice_CWE134_12-CWE134_Uncontrolled_Format_String__char_file_vfprintf_1.c,81,83,False
slice_CWE134_12-CWE134_Uncontrolled_Format_String__char_file_vprintf_1.c,77,79,False
slice_CWE134_12-CWE134_Uncontrolled_Format_String__char_listen_socket_fprintf_1.c,66,68,False
slice_CWE134_12-CWE134_Uncontrolled_Format_String__char_listen_socket_printf_1.c,62,64,False
slice_CWE134_12-CWE134_Uncontrolled_Format_String__char_listen_socket_snprintf_1.c,75,77,False
slice_CWE134_12-CWE134_Uncontrolled_Format_String__char_listen_socket_vfprintf_1.c,87,89,False
slice_CWE134_12-CWE134_Uncontrolled_Format_String__char_listen_socket_vprintf_1.c,83,85,False
slice_CWE134_13-CWE134_Uncontrolled_Format_String__char_connect_socket_fprintf_1.c,66,68,False
slice_CWE134_13-CWE134_Uncontrolled_Format_String__char_connect_socket_printf_1.c,62,64,False
slice_CWE134_13-CWE134_Uncontrolled_Format_String__char_connect_socket_snprintf_1.c,75,77,False
slice_CWE134_13-CWE134_Uncontrolled_Format_String__char_connect_socket_vfprintf_1.c,87,89,False
slice_CWE134_13-CWE134_Uncontrolled_Format_String__char_connect_socket_vprintf_1.c,83,85,False
slice_CWE134_13-CWE134_Uncontrolled_Format_String__char_console_fprintf_1.c,123,125,False
slice_CWE134_13-CWE134_Uncontrolled_Format_String__char_console_printf_1.c,119,121,False
slice_CWE134_13-CWE134_Uncontrolled_Format_String__char_console_snprintf_1.c,132,134,False
slice_CWE134_13-CWE134_Uncontrolled_Format_String__char_console_vfprintf_1.c,144,146,False
slice_CWE134_13-CWE134_Uncontrolled_Format_String__char_console_vprintf_1.c,140,142,False
slice_CWE134_13-CWE134_Uncontrolled_Format_String__char_environment_fprintf_1.c,78,80,False
slice_CWE134_13-CWE134_Uncontrolled_Format_String__char_environment_printf_1.c,74,76,False
slice_CWE134_13-CWE134_Uncontrolled_Format_String__char_environment_snprintf_1.c,87,89,False
slice_CWE134_13-CWE134_Uncontrolled_Format_String__char_environment_vfprintf_1.c,99,101,False
slice_CWE134_13-CWE134_Uncontrolled_Format_String__char_environment_vprintf_1.c,95,97,False
slice_CWE134_13-CWE134_Uncontrolled_Format_String__char_file_fprintf_1.c,60,62,False
slice_CWE134_13-CWE134_Uncontrolled_Format_String__char_file_printf_1.c,56,58,False
slice_CWE134_13-CWE134_Uncontrolled_Format_String__char_file_snprintf_1.c,69,71,False
slice_CWE134_13-CWE134_Uncontrolled_Format_String__char_file_vfprintf_1.c,81,83,False
slice_CWE134_13-CWE134_Uncontrolled_Format_String__char_file_vprintf_1.c,77,79,False
slice_CWE134_13-CWE134_Uncontrolled_Format_String__char_listen_socket_fprintf_1.c,66,68,False
slice_CWE134_13-CWE134_Uncontrolled_Format_String__char_listen_socket_printf_1.c,62,64,False
slice_CWE134_13-CWE134_Uncontrolled_Format_String__char_listen_socket_snprintf_1.c,75,77,False
slice_CWE134_13-CWE134_Uncontrolled_Format_String__char_listen_socket_vfprintf_1.c,87,89,False
slice_CWE134_13-CWE134_Uncontrolled_Format_String__char_listen_socket_vprintf_1.c,83,85,False
slice_CWE134_14-CWE134_Uncontrolled_Format_String__char_connect_socket_fprintf_1.c,66,68,False
slice_CWE134_14-CWE134_Uncontrolled_Format_String__char_connect_socket_printf_1.c,62,64,False
slice_CWE134_14-CWE134_Uncontrolled_Format_String__char_connect_socket_snprintf_1.c,75,77,False
slice_CWE134_14-CWE134_Uncontrolled_Format_String__char_connect_socket_vfprintf_1.c,87,89,False
slice_CWE134_14-CWE134_Uncontrolled_Format_String__char_connect_socket_vprintf_1.c,83,85,False
slice_CWE134_14-CWE134_Uncontrolled_Format_String__char_console_fprintf_1.c,123,125,False
slice_CWE134_14-CWE134_Uncontrolled_Format_String__char_console_printf_1.c,119,121,False
slice_CWE134_14-CWE134_Uncontrolled_Format_String__char_console_snprintf_1.c,132,134,False
slice_CWE134_14-CWE134_Uncontrolled_Format_String__char_console_vfprintf_1.c,144,146,False
slice_CWE134_14-CWE134_Uncontrolled_Format_String__char_console_vprintf_1.c,140,142,False
slice_CWE134_14-CWE134_Uncontrolled_Format_String__char_environment_fprintf_1.c,78,80,False
slice_CWE134_14-CWE134_Uncontrolled_Format_String__char_environment_printf_1.c,74,76,False
slice_CWE134_14-CWE134_Uncontrolled_Format_String__char_environment_snprintf_1.c,87,89,False
slice_CWE134_14-CWE134_Uncontrolled_Format_String__char_environment_vfprintf_1.c,99,101,False
slice_CWE134_14-CWE134_Uncontrolled_Format_String__char_environment_vprintf_1.c,95,97,False
slice_CWE134_14-CWE134_Uncontrolled_Format_String__char_file_fprintf_1.c,60,62,False
slice_CWE134_14-CWE134_Uncontrolled_Format_String__char_file_printf_1.c,56,58,False
slice_CWE134_14-CWE134_Uncontrolled_Format_String__char_file_snprintf_1.c,69,71,False
slice_CWE134_14-CWE134_Uncontrolled_Format_String__char_file_vfprintf_1.c,81,83,False
slice_CWE134_14-CWE134_Uncontrolled_Format_String__char_file_vprintf_1.c,77,79,False
slice_CWE134_14-CWE134_Uncontrolled_Format_String__char_listen_socket_fprintf_1.c,66,68,False
slice_CWE134_14-CWE134_Uncontrolled_Format_String__char_listen_socket_printf_1.c,62,64,False
slice_CWE134_14-CWE134_Uncontrolled_Format_String__char_listen_socket_snprintf_1.c,75,77,False
slice_CWE134_14-CWE134_Uncontrolled_Format_String__char_listen_socket_vfprintf_1.c,87,89,False
slice_CWE134_14-CWE134_Uncontrolled_Format_String__char_listen_socket_vprintf_1.c,83,85,False
slice_CWE134_15-CWE134_Uncontrolled_Format_String__char_connect_socket_fprintf_1.c,62,64,False
slice_CWE134_15-CWE134_Uncontrolled_Format_String__char_connect_socket_printf_1.c,58,60,False
slice_CWE134_15-CWE134_Uncontrolled_Format_String__char_connect_socket_snprintf_1.c,67,69,False
slice_CWE134_15-CWE134_Uncontrolled_Format_String__char_connect_socket_vfprintf_1.c,83,85,False
slice_CWE134_15-CWE134_Uncontrolled_Format_String__char_connect_socket_vprintf_1.c,79,81,False
slice_CWE134_15-CWE134_Uncontrolled_Format_String__char_console_fprintf_1.c,111,113,False
slice_CWE134_15-CWE134_Uncontrolled_Format_String__char_console_printf_1.c,107,109,False
slice_CWE134_15-CWE134_Uncontrolled_Format_String__char_console_snprintf_1.c,116,118,False
slice_CWE134_15-CWE134_Uncontrolled_Format_String__char_console_vfprintf_1.c,132,134,False
slice_CWE134_15-CWE134_Uncontrolled_Format_String__char_console_vprintf_1.c,128,130,False
slice_CWE134_15-CWE134_Uncontrolled_Format_String__char_environment_fprintf_1.c,70,72,False
slice_CWE134_15-CWE134_Uncontrolled_Format_String__char_environment_printf_1.c,66,68,False
slice_CWE134_15-CWE134_Uncontrolled_Format_String__char_environment_snprintf_1.c,75,77,False
slice_CWE134_15-CWE134_Uncontrolled_Format_String__char_environment_vfprintf_1.c,91,93,False
slice_CWE134_15-CWE134_Uncontrolled_Format_String__char_environment_vprintf_1.c,87,89,False
slice_CWE134_15-CWE134_Uncontrolled_Format_String__char_file_fprintf_1.c,56,58,False
slice_CWE134_15-CWE134_Uncontrolled_Format_String__char_file_printf_1.c,52,54,False
slice_CWE134_15-CWE134_Uncontrolled_Format_String__char_file_snprintf_1.c,61,63,False
slice_CWE134_15-CWE134_Uncontrolled_Format_String__char_file_vfprintf_1.c,77,79,False
slice_CWE134_15-CWE134_Uncontrolled_Format_String__char_file_vprintf_1.c,73,75,False
slice_CWE134_15-CWE134_Uncontrolled_Format_String__char_listen_socket_fprintf_1.c,62,64,False
slice_CWE134_15-CWE134_Uncontrolled_Format_String__char_listen_socket_printf_1.c,58,60,False
slice_CWE134_15-CWE134_Uncontrolled_Format_String__char_listen_socket_snprintf_1.c,67,69,False
slice_CWE134_15-CWE134_Uncontrolled_Format_String__char_listen_socket_vfprintf_1.c,83,85,False
slice_CWE134_15-CWE134_Uncontrolled_Format_String__char_listen_socket_vprintf_1.c,79,81,False
slice_CWE134_16-CWE134_Uncontrolled_Format_String__char_connect_socket_fprintf_1.c,66,68,False
slice_CWE134_16-CWE134_Uncontrolled_Format_String__char_connect_socket_printf_1.c,62,64,False
slice_CWE134_16-CWE134_Uncontrolled_Format_String__char_connect_socket_snprintf_1.c,75,77,False
slice_CWE134_16-CWE134_Uncontrolled_Format_String__char_connect_socket_vfprintf_1.c,87,89,False
slice_CWE134_16-CWE134_Uncontrolled_Format_String__char_connect_socket_vprintf_1.c,83,85,False
slice_CWE134_16-CWE134_Uncontrolled_Format_String__char_console_fprintf_1.c,123,125,False
slice_CWE134_16-CWE134_Uncontrolled_Format_String__char_console_printf_1.c,119,121,False
slice_CWE134_16-CWE134_Uncontrolled_Format_String__char_console_snprintf_1.c,132,134,False
slice_CWE134_16-CWE134_Uncontrolled_Format_String__char_console_vfprintf_1.c,144,146,False
slice_CWE134_16-CWE134_Uncontrolled_Format_String__char_console_vprintf_1.c,140,142,False
slice_CWE134_16-CWE134_Uncontrolled_Format_String__char_environment_fprintf_1.c,78,80,False
slice_CWE134_16-CWE134_Uncontrolled_Format_String__char_environment_printf_1.c,74,76,False
slice_CWE134_16-CWE134_Uncontrolled_Format_String__char_environment_snprintf_1.c,87,89,False
slice_CWE134_16-CWE134_Uncontrolled_Format_String__char_environment_vfprintf_1.c,99,101,False
slice_CWE134_16-CWE134_Uncontrolled_Format_String__char_environment_vprintf_1.c,95,97,False
slice_CWE134_16-CWE134_Uncontrolled_Format_String__char_file_fprintf_1.c,60,62,False
slice_CWE134_16-CWE134_Uncontrolled_Format_String__char_file_printf_1.c,56,58,False
slice_CWE134_16-CWE134_Uncontrolled_Format_String__char_file_snprintf_1.c,69,71,False
slice_CWE134_16-CWE134_Uncontrolled_Format_String__char_file_vfprintf_1.c,81,83,False
slice_CWE134_16-CWE134_Uncontrolled_Format_String__char_file_vprintf_1.c,77,79,False
slice_CWE134_16-CWE134_Uncontrolled_Format_String__char_listen_socket_fprintf_1.c,66,68,False
slice_CWE134_16-CWE134_Uncontrolled_Format_String__char_listen_socket_printf_1.c,62,64,False
slice_CWE134_16-CWE134_Uncontrolled_Format_String__char_listen_socket_snprintf_1.c,75,77,False
slice_CWE134_16-CWE134_Uncontrolled_Format_String__char_listen_socket_vfprintf_1.c,87,89,False
slice_CWE134_16-CWE134_Uncontrolled_Format_String__char_listen_socket_vprintf_1.c,83,85,False
slice_CWE134_17-CWE134_Uncontrolled_Format_String__char_connect_socket_fprintf_1.c,66,68,False
slice_CWE134_17-CWE134_Uncontrolled_Format_String__char_connect_socket_printf_1.c,62,64,False
slice_CWE134_17-CWE134_Uncontrolled_Format_String__char_connect_socket_snprintf_1.c,75,77,False
slice_CWE134_17-CWE134_Uncontrolled_Format_String__char_connect_socket_vfprintf_1.c,87,89,False
slice_CWE134_17-CWE134_Uncontrolled_Format_String__char_connect_socket_vprintf_1.c,83,85,False
slice_CWE134_17-CWE134_Uncontrolled_Format_String__char_console_fprintf_1.c,123,125,False
slice_CWE134_17-CWE134_Uncontrolled_Format_String__char_console_printf_1.c,119,121,False
slice_CWE134_17-CWE134_Uncontrolled_Format_String__char_console_snprintf_1.c,132,134,False
slice_CWE134_17-CWE134_Uncontrolled_Format_String__char_console_vfprintf_1.c,144,146,False
slice_CWE134_17-CWE134_Uncontrolled_Format_String__char_console_vprintf_1.c,140,142,False
slice_CWE134_17-CWE134_Uncontrolled_Format_String__char_environment_fprintf_1.c,78,80,False
slice_CWE134_17-CWE134_Uncontrolled_Format_String__char_environment_printf_1.c,74,76,False
slice_CWE134_17-CWE134_Uncontrolled_Format_String__char_environment_snprintf_1.c,87,89,False
slice_CWE134_17-CWE134_Uncontrolled_Format_String__char_environment_vfprintf_1.c,99,101,False
slice_CWE134_17-CWE134_Uncontrolled_Format_String__char_environment_vprintf_1.c,95,97,False
slice_CWE134_17-CWE134_Uncontrolled_Format_String__char_file_fprintf_1.c,60,62,False
slice_CWE134_17-CWE134_Uncontrolled_Format_String__char_file_printf_1.c,56,58,False
slice_CWE134_17-CWE134_Uncontrolled_Format_String__char_file_snprintf_1.c,69,71,False
slice_CWE134_17-CWE134_Uncontrolled_Format_String__char_file_vfprintf_1.c,81,83,False
slice_CWE134_17-CWE134_Uncontrolled_Format_String__char_file_vprintf_1.c,77,79,False
slice_CWE134_17-CWE134_Uncontrolled_Format_String__char_listen_socket_fprintf_1.c,66,68,False
slice_CWE134_17-CWE134_Uncontrolled_Format_String__char_listen_socket_printf_1.c,62,64,False
slice_CWE134_17-CWE134_Uncontrolled_Format_String__char_listen_socket_snprintf_1.c,75,77,False
slice_CWE134_17-CWE134_Uncontrolled_Format_String__char_listen_socket_vfprintf_1.c,87,89,False
slice_CWE134_17-CWE134_Uncontrolled_Format_String__char_listen_socket_vprintf_1.c,83,85,False
slice_CWE134_18-CWE134_Uncontrolled_Format_String__char_connect_socket_fprintf_1.c,58,60,False
slice_CWE134_18-CWE134_Uncontrolled_Format_String__char_connect_socket_printf_1.c,54,56,False
slice_CWE134_18-CWE134_Uncontrolled_Format_String__char_connect_socket_snprintf_1.c,67,69,False
slice_CWE134_18-CWE134_Uncontrolled_Format_String__char_connect_socket_vfprintf_1.c,79,81,False
slice_CWE134_18-CWE134_Uncontrolled_Format_String__char_connect_socket_vprintf_1.c,75,77,False
slice_CWE134_18-CWE134_Uncontrolled_Format_String__char_console_fprintf_1.c,107,109,False
slice_CWE134_18-CWE134_Uncontrolled_Format_String__char_console_printf_1.c,103,105,False
slice_CWE134_18-CWE134_Uncontrolled_Format_String__char_console_snprintf_1.c,116,118,False
slice_CWE134_18-CWE134_Uncontrolled_Format_String__char_console_vfprintf_1.c,128,130,False
slice_CWE134_18-CWE134_Uncontrolled_Format_String__char_console_vprintf_1.c,124,126,False
slice_CWE134_18-CWE134_Uncontrolled_Format_String__char_environment_fprintf_1.c,66,68,False
slice_CWE134_18-CWE134_Uncontrolled_Format_String__char_environment_printf_1.c,62,64,False
slice_CWE134_18-CWE134_Uncontrolled_Format_String__char_environment_snprintf_1.c,75,77,False
slice_CWE134_18-CWE134_Uncontrolled_Format_String__char_environment_vfprintf_1.c,87,89,False
slice_CWE134_18-CWE134_Uncontrolled_Format_String__char_environment_vprintf_1.c,83,85,False
slice_CWE134_18-CWE134_Uncontrolled_Format_String__char_file_fprintf_1.c,52,54,False
slice_CWE134_18-CWE134_Uncontrolled_Format_String__char_file_printf_1.c,48,50,False
slice_CWE134_18-CWE134_Uncontrolled_Format_String__char_file_snprintf_1.c,61,63,False
slice_CWE134_18-CWE134_Uncontrolled_Format_String__char_file_vfprintf_1.c,73,75,False
slice_CWE134_18-CWE134_Uncontrolled_Format_String__char_file_vprintf_1.c,69,71,False
slice_CWE134_18-CWE134_Uncontrolled_Format_String__char_listen_socket_fprintf_1.c,58,60,False
slice_CWE134_18-CWE134_Uncontrolled_Format_String__char_listen_socket_printf_1.c,54,56,False
slice_CWE134_18-CWE134_Uncontrolled_Format_String__char_listen_socket_snprintf_1.c,67,69,False
slice_CWE134_18-CWE134_Uncontrolled_Format_String__char_listen_socket_vfprintf_1.c,79,81,False
slice_CWE134_18-CWE134_Uncontrolled_Format_String__char_listen_socket_vprintf_1.c,75,77,False
slice_CWE134_21-CWE134_Uncontrolled_Format_String__char_connect_socket_fprintf_1.c,72,74,False
slice_CWE134_21-CWE134_Uncontrolled_Format_String__char_connect_socket_printf_1.c,68,70,False
slice_CWE134_21-CWE134_Uncontrolled_Format_String__char_connect_socket_snprintf_1.c,81,83,False
slice_CWE134_21-CWE134_Uncontrolled_Format_String__char_connect_socket_vfprintf_1.c,82,84,False
slice_CWE134_21-CWE134_Uncontrolled_Format_String__char_connect_socket_vprintf_1.c,78,80,False
slice_CWE134_21-CWE134_Uncontrolled_Format_String__char_console_fprintf_1.c,121,123,False
slice_CWE134_21-CWE134_Uncontrolled_Format_String__char_console_printf_1.c,117,119,False
slice_CWE134_21-CWE134_Uncontrolled_Format_String__char_console_snprintf_1.c,130,132,False
slice_CWE134_21-CWE134_Uncontrolled_Format_String__char_console_vfprintf_1.c,131,133,False
slice_CWE134_21-CWE134_Uncontrolled_Format_String__char_console_vprintf_1.c,127,129,False
slice_CWE134_21-CWE134_Uncontrolled_Format_String__char_environment_fprintf_1.c,80,82,False
slice_CWE134_21-CWE134_Uncontrolled_Format_String__char_environment_printf_1.c,76,78,False
slice_CWE134_21-CWE134_Uncontrolled_Format_String__char_environment_snprintf_1.c,89,91,False
slice_CWE134_21-CWE134_Uncontrolled_Format_String__char_environment_vfprintf_1.c,90,92,False
slice_CWE134_21-CWE134_Uncontrolled_Format_String__char_environment_vprintf_1.c,86,88,False
slice_CWE134_21-CWE134_Uncontrolled_Format_String__char_file_fprintf_1.c,66,68,False
slice_CWE134_21-CWE134_Uncontrolled_Format_String__char_file_printf_1.c,62,64,False
slice_CWE134_21-CWE134_Uncontrolled_Format_String__char_file_snprintf_1.c,75,77,False
slice_CWE134_21-CWE134_Uncontrolled_Format_String__char_file_vfprintf_1.c,76,78,False
slice_CWE134_21-CWE134_Uncontrolled_Format_String__char_file_vprintf_1.c,72,74,False
slice_CWE134_21-CWE134_Uncontrolled_Format_String__char_listen_socket_fprintf_1.c,72,74,False
slice_CWE134_21-CWE134_Uncontrolled_Format_String__char_listen_socket_printf_1.c,68,70,False
slice_CWE134_21-CWE134_Uncontrolled_Format_String__char_listen_socket_snprintf_1.c,81,83,False
slice_CWE134_21-CWE134_Uncontrolled_Format_String__char_listen_socket_vfprintf_1.c,82,84,False
slice_CWE134_21-CWE134_Uncontrolled_Format_String__char_listen_socket_vprintf_1.c,78,80,False
slice_CWE134_22-CWE134_Uncontrolled_Format_String__char_connect_socket_fprintf_1.c,94,96,False
slice_CWE134_22-CWE134_Uncontrolled_Format_String__char_connect_socket_printf_1.c,89,91,False
slice_CWE134_22-CWE134_Uncontrolled_Format_String__char_connect_socket_snprintf_1.c,103,105,False
slice_CWE134_22-CWE134_Uncontrolled_Format_String__char_connect_socket_vfprintf_1.c,105,107,False
slice_CWE134_22-CWE134_Uncontrolled_Format_String__char_connect_socket_vprintf_1.c,100,102,False
slice_CWE134_22-CWE134_Uncontrolled_Format_String__char_console_fprintf_1.c,141,143,False
slice_CWE134_22-CWE134_Uncontrolled_Format_String__char_console_printf_1.c,136,138,False
slice_CWE134_22-CWE134_Uncontrolled_Format_String__char_console_snprintf_1.c,150,152,False
slice_CWE134_22-CWE134_Uncontrolled_Format_String__char_console_vfprintf_1.c,152,154,False
slice_CWE134_22-CWE134_Uncontrolled_Format_String__char_console_vprintf_1.c,147,149,False
slice_CWE134_22-CWE134_Uncontrolled_Format_String__char_environment_fprintf_1.c,100,102,False
